Date,Video Title,External Video ID,Video Length,Thumbnail link,Views,Video Likes Added,Video Dislikes Added,Video Likes Removed,User Subscriptions Added,User Subscriptions Removed,Average View Percentage,Average Watch Time,User Comments Added
19-01-2022,Kaggle Project From Scratch - Part 2 (Exploratory Data Analysis),KQ80oD_boBM,2191,https://i.ytimg.com/vi/KQ80oD_boBM/hqdefault.jpg,13,0,0,0,0,0,0.069055296,151.3001538,0
19-01-2022,Welcome To My Channel | Ken Jee | Data Science,smeFkHwnM_k,51,https://i.ytimg.com/vi/smeFkHwnM_k/hqdefault.jpg,2,0,0,0,1,0,0.471254902,24.034,0
19-01-2022,How She Dominated the FAANG Data Science Interview  (@Tina Huang ) - KNN EP. 11,vfV4nm004VQ,2686,https://i.ytimg.com/vi/vfV4nm004VQ/hqdefault.jpg,10,0,0,0,0,0,0.126048958,338.5675,0
19-01-2022,The 9 Books That Changed My Perspective in 2019,3TrAYmrmA8o,980,https://i.ytimg.com/vi/3TrAYmrmA8o/hqdefault.jpg,1,0,0,0,0,0,0.011508163,11.278,0
19-01-2022,Interview with the Director of AI Research @ NVIDIA (Anima Anandkumar) - KNN EP. 07,Xgg7dIKys9E,2904,https://i.ytimg.com/vi/Xgg7dIKys9E/hqdefault.jpg,1,0,0,0,0,0,0.007541322,21.9,0
19-01-2022,"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,7,0,0,0,0,0,0.584489259,155.4741429,0
19-01-2022,The PODCAST you might have asked for?,tnpV1etgcxs,139,https://i.ytimg.com/vi/tnpV1etgcxs/hqdefault.jpg,1,0,0,0,0,0,0.04581295,6.368,0
19-01-2022,#66DaysOfData Round 3 Live Event! (feat. @StatQuest with Josh Starmer),qUK5Vk4NvBw,3735,https://i.ytimg.com/vi/qUK5Vk4NvBw/hqdefault.jpg,2,0,0,0,0,0,0.017095047,63.85,0
19-01-2022,5 Proven Strategies to Break into a Data Science Job,UpaEjBOMNqs,334,https://i.ytimg.com/vi/UpaEjBOMNqs/hqdefault.jpg,1,0,0,0,0,0,0.254341317,84.95,0
19-01-2022,Reviewing Your Data Science Projects - Episode 7 (Incredible Portfolio Website),txR8_jGi0Ls,904,https://i.ytimg.com/vi/txR8_jGi0Ls/hqdefault.jpg,4,0,0,0,0,0,0.362090985,327.33025,0
19-01-2022,Data Science Project from Scratch - Part 3 (Data Cleaning),fhi4dOhmW-g,2632,https://i.ytimg.com/vi/fhi4dOhmW-g/hqdefault.jpg,63,2,0,0,2,0,0.122713423,322.9817302,0
19-01-2022,3 Reasons You Should NOT Become a Data Scientist,m5pwx3hgtzM,373,https://i.ytimg.com/vi/m5pwx3hgtzM/hqdefault.jpg,18,0,0,0,1,0,0.309041853,115.2726111,0
19-01-2022,Reviewing Your Data Science Projects - Episode 13 (BONUS LinkedIn Review),rdo8YBasqqA,730,https://i.ytimg.com/vi/rdo8YBasqqA/hqdefault.jpg,3,0,0,0,0,0,0.139977169,102.1833333,0
19-01-2022,5 Essential Data Science Projects for Your Portfolio,BBDiadC8BvE,414,https://i.ytimg.com/vi/BBDiadC8BvE/hqdefault.jpg,89,1,0,0,0,0,0.361023259,149.4636292,0
19-01-2022,The YouTube Algorithm EXPLAINED! (Tips from a Data Scientist),YbTMIxjk4hI,544,https://i.ytimg.com/vi/YbTMIxjk4hI/hqdefault.jpg,2,0,0,0,0,0,0.520928309,283.385,0
19-01-2022,Advice from a Data Analytics CEO (@How to Get an Analytics Job) - KNN EP. 17,N97MhZEp2UQ,3042,https://i.ytimg.com/vi/N97MhZEp2UQ/hqdefault.jpg,8,1,0,0,1,0,0.10092283,307.00725,0
19-01-2022,Data Science Fundamentals: Data Cleaning in Python,4yI3vVe0Jos,2084,https://i.ytimg.com/vi/4yI3vVe0Jos/hqdefault.jpg,15,2,0,0,0,0,0.265808701,553.9453333,0
19-01-2022,The Data Science Interview: What to Expect,5SjK6YCs4o4,886,https://i.ytimg.com/vi/5SjK6YCs4o4/hqdefault.jpg,5,0,0,0,0,0,0.349758916,309.8864,0
19-01-2022,Data Science Project - Expectations vs Reality (funny) #shorts,68GGPK3WaqI,60,https://i.ytimg.com/vi/68GGPK3WaqI/hqdefault.jpg,109,4,0,0,0,0,0.786952446,47.21714679,0
19-01-2022,How to Make A Data Science Portfolio Website with Github Pages,1aXk2RViq3c,829,https://i.ytimg.com/vi/1aXk2RViq3c/hqdefault.jpg,152,3,0,0,4,0,0.221864683,183.9258224,0
19-01-2022,Different Data Science Roles Explained (by a Data Scientist),BZFfNwj7JhE,291,https://i.ytimg.com/vi/BZFfNwj7JhE/hqdefault.jpg,25,1,0,0,0,0,0.517339794,150.54588,0
19-01-2022,#66DaysOfData - What is it? #shorts,iiSZqsQKNX8,47,https://i.ytimg.com/vi/iiSZqsQKNX8/hqdefault.jpg,10,0,0,0,0,0,0.660048936,31.0223,0
19-01-2022,Discouraged with Data Science? - Watch THIS video.,7JCterBrcvk,644,https://i.ytimg.com/vi/7JCterBrcvk/hqdefault.jpg,3,0,0,0,0,0,0.065200311,41.989,0
19-01-2022,Should You Be Excited About Web 3? (As a Data Scientist),0jTtHYie3CU,326,https://i.ytimg.com/vi/0jTtHYie3CU/hqdefault.jpg,348,26,1,1,0,1,0.472375018,153.9942557,0
19-01-2022,How YOU Can Land a Sports Analytics Job,SLC5sPZSLY4,484,https://i.ytimg.com/vi/SLC5sPZSLY4/hqdefault.jpg,40,3,0,0,1,0,0.288218079,139.49755,0
19-01-2022,5 Unusual Data Science Projects that Will Land You a Job,d6FeV8WXPWY,299,https://i.ytimg.com/vi/d6FeV8WXPWY/hqdefault.jpg,3,0,0,0,0,0,0.487236343,145.6836667,0
19-01-2022,Reviewing Your Data Science Projects - Episode 5 (Very Detailed Project),HJH0gfY6EUg,1054,https://i.ytimg.com/vi/HJH0gfY6EUg/hqdefault.jpg,2,0,0,0,0,0,0.54957685,579.254,0
19-01-2022,We Need to Talk About The LinkedIn Machine Learning Assessment.,o-wsyxWbPOw,369,https://i.ytimg.com/vi/o-wsyxWbPOw/hqdefault.jpg,37,0,0,0,1,0,0.526585146,194.3099189,0
19-01-2022,Uber Driver to Machine Learning Engineer in 9 Months! (@Daniel Bourke) - KNN EP. 05,hO_YKK_0Qck,4112,https://i.ytimg.com/vi/hO_YKK_0Qck/hqdefault.jpg,26,0,1,0,0,0,0.163991619,674.3335385,0
19-01-2022,Why I Have 2 Offices for Data Science & Content Creation,BlSrorP32WM,495,https://i.ytimg.com/vi/BlSrorP32WM/hqdefault.jpg,1,0,0,0,0,0,0.036323232,17.98,0
19-01-2022,Is Data Science Right For You?,3Mm1U1CbzNw,392,https://i.ytimg.com/vi/3Mm1U1CbzNw/hqdefault.jpg,15,1,0,0,0,0,0.291202551,114.1514,0
19-01-2022,Find a Data Science Project With These 3 Techniques,yUrrf3Pm33s,513,https://i.ytimg.com/vi/yUrrf3Pm33s/hqdefault.jpg,5,0,0,0,0,0,0.83537154,428.5456,0
19-01-2022,The Projects You Should Do To Get A Data Science Job,yukdXV9LR48,770,https://i.ytimg.com/vi/yukdXV9LR48/hqdefault.jpg,53,3,0,0,0,0,0.200645479,154.4970189,0
19-01-2022,Data Science Fundamentals: Data Manipulation in Python (Pandas),yIJrCFXs0rU,2589,https://i.ytimg.com/vi/yIJrCFXs0rU/hqdefault.jpg,9,0,0,0,0,0,0.122874383,318.1217778,0
19-01-2022,How I Balance Data Science and Content Creation (7 Secrets),uic34RTaI-w,815,https://i.ytimg.com/vi/uic34RTaI-w/hqdefault.jpg,2,0,0,0,0,0,0.042426994,34.578,0
19-01-2022,Math Needed for Mastering Data Science,zSwM5uVeylU,291,https://i.ytimg.com/vi/zSwM5uVeylU/hqdefault.jpg,33,3,0,0,1,0,0.412128085,119.9292727,0
19-01-2022,How To Build A Word Cloud From Scraped Data (Python),k-gin1qfzi0,1321,https://i.ytimg.com/vi/k-gin1qfzi0/hqdefault.jpg,2,0,0,0,0,0,0.141346329,186.7185,0
19-01-2022,How I Learn Data Science Through Studying Other People's Code | #66DaysOfData,#NAME?,866,https://i.ytimg.com/vi/-pdXWmj9xxU/hqdefault.jpg,5,0,0,0,0,0,0.637451963,552.0334,0
19-01-2022,How to Go From Data Analyst to Data Scientist,EMq4PH7PCeA,403,https://i.ytimg.com/vi/EMq4PH7PCeA/hqdefault.jpg,43,1,0,0,1,0,0.535605055,215.8488372,0
19-01-2022,3 Proven Data Science Projects for Beginners (Kaggle),8igH8qZafpo,454,https://i.ytimg.com/vi/8igH8qZafpo/hqdefault.jpg,309,16,0,1,4,0,0.311170487,141.2714013,0
19-01-2022,Should You Learn R for Data Science?,AxP1CL0yaFQ,248,https://i.ytimg.com/vi/AxP1CL0yaFQ/hqdefault.jpg,19,0,0,0,0,0,0.394137946,97.74621053,0
19-01-2022,Data Science Advice for College Students,xjhW1rSQeik,653,https://i.ytimg.com/vi/xjhW1rSQeik/hqdefault.jpg,38,1,0,0,0,0,0.225497219,147.2496842,0
19-01-2022,Why You're Struggling to Learn Data Science,XjC3FPL-S78,375,https://i.ytimg.com/vi/XjC3FPL-S78/hqdefault.jpg,2,0,0,0,0,0,0.765998667,287.2495,0
19-01-2022,My Daily Battle With Time - Will I Win? [Vlog],ITAxTid_1YU,361,https://i.ytimg.com/vi/ITAxTid_1YU/hqdefault.jpg,1,0,0,0,0,0,0.338362881,122.149,0
19-01-2022,How I Would Learn Data Science in 2021 (What Has Changed?),41Clrh6nv1s,549,https://i.ytimg.com/vi/41Clrh6nv1s/hqdefault.jpg,26,1,0,0,2,0,0.256979053,141.0815,0
19-01-2022,How I Use Data to Optimize My Life | What I Collect & How I Analyze It,8nTmuKI2oyA,505,https://i.ytimg.com/vi/8nTmuKI2oyA/hqdefault.jpg,13,2,0,0,0,0,0.402295811,203.1593846,0
19-01-2022,Reviewing Your Data Science Projects - Episode 21(The Cleanest Portfolio),8Vxjp2KVHqs,934,https://i.ytimg.com/vi/8Vxjp2KVHqs/hqdefault.jpg,5,0,0,0,0,0,0.09076424,84.7738,0
19-01-2022,Reviewing Your Data Science Projects - Episode 17 (Best Portfolio Website Yet?),q6Lf2yhvluw,1108,https://i.ytimg.com/vi/q6Lf2yhvluw/hqdefault.jpg,6,0,0,0,0,0,0.178645909,197.9396667,0
19-01-2022,The Plagiarism Problem in Data Science,vQGJvmhpq_s,467,https://i.ytimg.com/vi/vQGJvmhpq_s/hqdefault.jpg,5,1,0,0,0,0,0.654455246,305.6306,0
19-01-2022,Land a Data Science Job in a Different Country (Vijay Pravin Maharajan) - KNN EP. 13,omdhf8d53FM,1584,https://i.ytimg.com/vi/omdhf8d53FM/hqdefault.jpg,1,0,0,0,0,0,0.268308081,425,0
19-01-2022,Collision Course: Sports Betting + Data Science,DopikusDfk0,355,https://i.ytimg.com/vi/DopikusDfk0/hqdefault.jpg,9,0,0,0,0,0,0.47276338,167.831,0
19-01-2022,How Statistics Saved the US SERIOUS $$$$ During WW2 #Shorts,scSc6YSanQ0,57,https://i.ytimg.com/vi/scSc6YSanQ0/hqdefault.jpg,16,0,0,0,0,0,0.535303728,30.5123125,0
19-01-2022,Why I'm Starting Data Science Over Again.,uXLnbdHMf8w,467,https://i.ytimg.com/vi/uXLnbdHMf8w/hqdefault.jpg,2,1,0,0,0,0,0.338445396,158.054,0
19-01-2022,Data Science Fundamentals: SQL Queries,WKXtTo7lqmA,2066,https://i.ytimg.com/vi/WKXtTo7lqmA/hqdefault.jpg,2,0,0,0,0,0,0.01353001,27.953,0
19-01-2022,Should  @Luke Barousse Take This Data Analyst Job? (Funny) #Shorts,2RWwN5ZT4tA,55,https://i.ytimg.com/vi/2RWwN5ZT4tA/hqdefault.jpg,91,1,0,0,0,0,0.656803596,36.1241978,0
19-01-2022,What Does a Data Scientist Actually Do?,XWetgrNas-k,387,https://i.ytimg.com/vi/XWetgrNas-k/hqdefault.jpg,33,0,0,0,0,0,0.47270574,182.9371212,0
19-01-2022,Beginner Kaggle Data Science Project Walk-Through (Titanic),I3FBJdiExcg,2296,https://i.ytimg.com/vi/I3FBJdiExcg/hqdefault.jpg,313,3,0,0,6,0,0.157001436,360.4752971,0
19-01-2022,Reviewing Your Data Science Projects - Episode 18 (Job-Worthy GitHub),oHUD2T_VXfI,716,https://i.ytimg.com/vi/oHUD2T_VXfI/hqdefault.jpg,10,1,0,0,0,0,0.317464246,227.3044,0
19-01-2022,The 7 Biggest Data Science  Beginner Mistakes,hOUrxTeBJQc,601,https://i.ytimg.com/vi/hOUrxTeBJQc/hqdefault.jpg,56,2,0,0,2,0,0.480267174,288.6405714,0
19-01-2022,The Best Free Data Science Courses Nobody is Talking About,Ip50cXvpWY4,375,https://i.ytimg.com/vi/Ip50cXvpWY4/hqdefault.jpg,159,8,0,1,6,0,0.305184537,114.4442013,0
19-01-2022,Data Science Project from Scratch - Part 7 (Documenting Your Work),agHKuUoMwvY,711,https://i.ytimg.com/vi/agHKuUoMwvY/hqdefault.jpg,17,2,1,0,0,0,0.31365285,223.0071765,0
19-01-2022,The TRUTH About My First Data Science Project,cnqTU6eJwH0,545,https://i.ytimg.com/vi/cnqTU6eJwH0/hqdefault.jpg,14,1,0,0,0,0,0.719364613,392.0537143,0
19-01-2022,What You Need to Know for a Data Science Internship,KHAuuOQui2U,309,https://i.ytimg.com/vi/KHAuuOQui2U/hqdefault.jpg,36,0,0,0,2,0,0.499842233,154.45125,0
19-01-2022,Should You Get A Masters in Data Science?,RRSRKf9eQxc,337,https://i.ytimg.com/vi/RRSRKf9eQxc/hqdefault.jpg,17,0,0,0,0,0,0.450563798,151.84,0
19-01-2022,Data Science: Pros and Cons,T7BQJJIGrmc,442,https://i.ytimg.com/vi/T7BQJJIGrmc/hqdefault.jpg,6,0,0,0,0,0,0.506550528,223.8953333,0
19-01-2022,How to Scrape NBA Data Using the nba_api Python Module,NCyPY-jfb3I,989,https://i.ytimg.com/vi/NCyPY-jfb3I/hqdefault.jpg,6,0,0,0,0,0,0.228074149,225.5653333,0
19-01-2022,The 5 Pillars of Success I Live By,jf3j0lWmFPU,580,https://i.ytimg.com/vi/jf3j0lWmFPU/hqdefault.jpg,3,0,0,0,0,0,0.370574713,214.9333333,0
19-01-2022,How to Set Up Your Data Science Environment (Anaconda Beginner),C4OPn58BLaU,597,https://i.ytimg.com/vi/C4OPn58BLaU/hqdefault.jpg,149,3,1,0,2,0,0.351041797,209.571953,0
19-01-2022,I Wish I Had Known THIS Before Starting in Data Science,Z_KFh-HqaBA,538,https://i.ytimg.com/vi/Z_KFh-HqaBA/hqdefault.jpg,8,0,0,0,0,0,0.392499303,211.164625,0
19-01-2022,"Hedge Funds, Startups, and Data Science Oh my! (@DataLeap) - KNN EP. 14",Kq9dkZu0bpg,2027,https://i.ytimg.com/vi/Kq9dkZu0bpg/hqdefault.jpg,1,0,0,0,0,0,0.008386778,17,0
19-01-2022,How I Learned to Learn.,S4Lei5mOppc,1003,https://i.ytimg.com/vi/S4Lei5mOppc/hqdefault.jpg,136,8,0,0,0,0,0.242207913,242.9345368,0
19-01-2022,Data Science Project from Scratch -  Part 6 (Putting the Model into Production),nUOh_lDMHOU,2207,https://i.ytimg.com/vi/nUOh_lDMHOU/hqdefault.jpg,25,1,0,0,0,0,0.232999438,514.22976,0
19-01-2022,ML Ops: What is it REALLY?,15c7WD-lKUY,370,https://i.ytimg.com/vi/15c7WD-lKUY/hqdefault.jpg,11,0,0,0,0,0,0.255228747,94.43463636,0
19-01-2022,Project Presentation - Expectations vs. Reality (funny) #shorts,VvnOXDCVm8k,59,https://i.ytimg.com/vi/VvnOXDCVm8k/hqdefault.jpg,18,0,0,0,0,0,0.667806968,39.40061111,0
19-01-2022,Don't Buy My Course..,iGUiLWFDWfk,523,https://i.ytimg.com/vi/iGUiLWFDWfk/hqdefault.jpg,1,0,0,0,0,0,0.043403442,22.7,0
19-01-2022,Where to Start Learning Data Science,AqPquogHwq0,268,https://i.ytimg.com/vi/AqPquogHwq0/hqdefault.jpg,3,0,0,0,0,0,0.481344527,129.0003333,0
19-01-2022,Data Science Project from Scratch  - Part 5 (Model Building),7O4dpR9QMIM,2734,https://i.ytimg.com/vi/7O4dpR9QMIM/hqdefault.jpg,23,0,0,0,0,0,0.085557505,233.9142174,0
19-01-2022,Kaggle Project From Scratch - Part 1 (Data Science Profession Survey),r-DR9HBaipU,894,https://i.ytimg.com/vi/r-DR9HBaipU/hqdefault.jpg,16,0,0,0,0,0,0.230174986,205.7764375,0
19-01-2022,How I Chose My Masters Degree for Breaking into Data Science,domVw8isGOI,474,https://i.ytimg.com/vi/domVw8isGOI/hqdefault.jpg,20,0,0,0,0,0,0.4236673,200.8183,0
19-01-2022,What is the #66DaysOfData?,qV_AlRwhI3I,471,https://i.ytimg.com/vi/qV_AlRwhI3I/hqdefault.jpg,93,9,0,0,6,0,0.379070931,178.5424086,0
19-01-2022,My First Data Science Contracting Side-Gig (How I Did It),6tQtwqthUMI,535,https://i.ytimg.com/vi/6tQtwqthUMI/hqdefault.jpg,15,0,0,0,0,0,0.427003738,228.447,0
19-01-2022,How I Became A Data Scientist From a Business Background,IFceyuL6GZY,619,https://i.ytimg.com/vi/IFceyuL6GZY/hqdefault.jpg,1,0,0,0,0,0,0.038933764,24.1,0
19-01-2022,Is Data Science Dying?,2qVWurPFwfc,549,https://i.ytimg.com/vi/2qVWurPFwfc/hqdefault.jpg,116,8,0,0,4,0,0.440812983,242.0063276,0
19-01-2022,Why I Quit Data Science,SVtRsDhHlDk,334,https://i.ytimg.com/vi/SVtRsDhHlDk/hqdefault.jpg,22,1,0,0,0,0,0.460275041,153.7318636,0
19-01-2022,The Best Computer for Data Science Beginners,QQLToUlgN7A,395,https://i.ytimg.com/vi/QQLToUlgN7A/hqdefault.jpg,20,2,0,0,0,0,0.356831519,140.94845,0
19-01-2022,Scrape Twitter Data in Python with Twitterscraper Module,zF_Q2v_9zKY,378,https://i.ytimg.com/vi/zF_Q2v_9zKY/hqdefault.jpg,26,0,0,0,0,0,0.237845849,89.90573077,0
19-01-2022,Reviewing Your Data Science Projects - Episode 19 (One Big Improvement),rLawTH--l2Y,917,https://i.ytimg.com/vi/rLawTH--l2Y/hqdefault.jpg,1,0,0,0,0,0,0.006434024,5.9,0
19-01-2022,Data Science Fundamentals: Linear Regression,EAezvs0eL1s,2317,https://i.ytimg.com/vi/EAezvs0eL1s/hqdefault.jpg,2,0,0,0,0,0,0.521072076,1207.324,0
19-01-2022,What is the Future of my Comment Leaderboard Project?,fU3DOXjwufg,342,https://i.ytimg.com/vi/fU3DOXjwufg/hqdefault.jpg,3,0,0,0,0,0,0.089717349,30.68333333,0
19-01-2022,5 Sports Analytics Books to Get You Started,74Z3F7i4qcI,428,https://i.ytimg.com/vi/74Z3F7i4qcI/hqdefault.jpg,5,0,0,0,0,0,0.074299065,31.8,0
19-01-2022,Reviewing Your Data Science Projects - Episode 9 (Professional Violinist),6fwyyRgZlD0,668,https://i.ytimg.com/vi/6fwyyRgZlD0/hqdefault.jpg,1,0,0,0,0,0,0.998980539,667.319,0
19-01-2022,Why Kaggle Should Be Your Favorite Data Science Resource #shorts,n7kjelw9s2w,59,https://i.ytimg.com/vi/n7kjelw9s2w/hqdefault.jpg,25,4,1,1,0,0,0.74692339,44.06848,0
19-01-2022,The 5 Stages of Data Science Adoption,BXmEmIK5aqI,356,https://i.ytimg.com/vi/BXmEmIK5aqI/hqdefault.jpg,1,0,0,0,0,0,0.555842697,197.88,0
19-01-2022,What is a lambda function (python)? #shorts,SaWxVk7rDp4,56,https://i.ytimg.com/vi/SaWxVk7rDp4/hqdefault.jpg,5,0,0,0,0,0,0.333875,18.697,0
19-01-2022,How to Stay Productive & Motivated When Learning Data Science,akbU9KOo_Qc,672,https://i.ytimg.com/vi/akbU9KOo_Qc/hqdefault.jpg,15,2,0,0,0,0,0.564362599,379.2516667,0
19-01-2022,Data Science Project from Scratch - Part 1 (Project Planning),MpF9HENQjDo,448,https://i.ytimg.com/vi/MpF9HENQjDo/hqdefault.jpg,151,6,0,0,3,0,0.296616707,132.8842848,0
19-01-2022,Why EVERYONE Should Start a Podcast (Including YOU),n6MiRgxN5iA,427,https://i.ytimg.com/vi/n6MiRgxN5iA/hqdefault.jpg,11,0,0,0,0,0,0.420485203,179.5471818,0
19-01-2022,Reviewing Your Data Science Projects - Episode 4 (Resume & Github),_K6cNdgN3CI,888,https://i.ytimg.com/vi/_K6cNdgN3CI/hqdefault.jpg,3,0,0,0,0,0,0.000239489,0.212666667,0
19-01-2022,Where to Look for Data Science Jobs,6sJEnzDjJqI,366,https://i.ytimg.com/vi/6sJEnzDjJqI/hqdefault.jpg,1,0,0,0,0,0,0.559849727,204.905,0
19-01-2022,Data Scientist Reacts: REAL Data Science Job Application Data,#NAME?,964,https://i.ytimg.com/vi/-ONQ628CXKQ/hqdefault.jpg,16,1,0,0,0,0,0.220398405,212.4640625,0
19-01-2022,?? Hot Topics in Tech: Data Science Explained #SHORTS,OtqQYqRNDGI,59,https://i.ytimg.com/vi/OtqQYqRNDGI/hqdefault.jpg,6,1,0,0,0,0,0.489661017,28.89,0
19-01-2022,6 Lessons from #66DaysOfData,4039x4r-hGE,479,https://i.ytimg.com/vi/4039x4r-hGE/hqdefault.jpg,4,0,0,0,0,0,0.186257307,89.21725,0
19-01-2022,Why Is Data Engineering So HOT Right Now?,vwvdtXMcNzI,429,https://i.ytimg.com/vi/vwvdtXMcNzI/hqdefault.jpg,50,5,0,1,3,0,0.49159655,210.89492,0
19-01-2022,Reviewing Your Data Science Projects - Episode 10 (Leveraging Your Data),B1g_yMKpdwo,841,https://i.ytimg.com/vi/B1g_yMKpdwo/hqdefault.jpg,1,0,0,0,0,0,0.637527943,536.161,0
19-01-2022,Critiquing MY OWN Data Science Resume,lsXWVPzwZPk,709,https://i.ytimg.com/vi/lsXWVPzwZPk/hqdefault.jpg,12,0,0,0,0,0,0.201474377,142.8453333,0
19-01-2022,Data Science Resume Round-Up With @Tina Huang  | Episode 3,1Ir1NgCuI0Y,2219,https://i.ytimg.com/vi/1Ir1NgCuI0Y/hqdefault.jpg,3,0,0,0,0,0,0.012763107,28.32133333,0
19-01-2022,Take Your Data Science Projects From Good to Great,a-Syoa9mPhM,484,https://i.ytimg.com/vi/a-Syoa9mPhM/hqdefault.jpg,1,0,0,0,0,0,0.364090909,176.22,0
19-01-2022,Data Science Project from Scratch - Part 4 (Exploratory Data Analysis),QWgg4w1SpJ8,4119,https://i.ytimg.com/vi/QWgg4w1SpJ8/hqdefault.jpg,51,3,0,0,0,0,0.087726775,361.3465882,0
19-01-2022,Work From Home Data Scientist: Day in the Life,4CpmB4TR2C4,331,https://i.ytimg.com/vi/4CpmB4TR2C4/hqdefault.jpg,2,0,0,0,0,0,0.281987915,93.338,0
19-01-2022,Data Science in Golf: PGA Merchandise Show 2020,foggudmDDvY,548,https://i.ytimg.com/vi/foggudmDDvY/hqdefault.jpg,1,0,0,0,0,0,0.092815693,50.863,0
19-01-2022,How to Get a Data Science Job at FAANG (@Data Science Jay) - KNN EP. 03,zGlJ-QndG8E,828,https://i.ytimg.com/vi/zGlJ-QndG8E/hqdefault.jpg,12,0,0,0,0,0,0.229438003,189.9746667,0
19-01-2022,Why You Probably Won't Become a Data Scientist,sHRq-LshG3U,518,https://i.ytimg.com/vi/sHRq-LshG3U/hqdefault.jpg,86,3,0,0,2,0,0.462247239,239.4440698,0
19-01-2022,Inside the Mind of the Ultimate Kaggle Grandmaster (@Abhishek Thakur ) - KNN EP. 10,5v_ulmGv-gc,2292,https://i.ytimg.com/vi/5v_ulmGv-gc/hqdefault.jpg,2,0,0,0,0,0,0.007414921,16.995,0
19-01-2022,My Top 5 Data Science Internship Tips,1Cf7SdnBncg,482,https://i.ytimg.com/vi/1Cf7SdnBncg/hqdefault.jpg,20,0,0,0,0,0,0.298282158,143.772,0
19-01-2022,The Only Data Science Explanation You Need,rEWPqw6rMGI,791,https://i.ytimg.com/vi/rEWPqw6rMGI/hqdefault.jpg,192,14,0,0,3,0,0.408348359,323.0035521,0
19-01-2022,How a Subscriber Landed a Data Analyst Job in Less Than a Year (Ray Ojel) - KNN EP. 09,SsGKZe4dVyk,2146,https://i.ytimg.com/vi/SsGKZe4dVyk/hqdefault.jpg,21,0,0,0,0,0,0.330540607,709.3401429,0
19-01-2022,How Far Should the NBA 3-Point Line Actually Be?,3BEtGaz70rQ,577,https://i.ytimg.com/vi/3BEtGaz70rQ/hqdefault.jpg,1,0,0,0,0,0,0.080521664,46.461,0
19-01-2022,Building a Burrito Dashboard - Data Science Project from Scratch with atoti,ammCGdzSoag,2968,https://i.ytimg.com/vi/ammCGdzSoag/hqdefault.jpg,36,0,0,0,0,0,0.050176971,148.92525,0
19-01-2022,What is Pandas? (Data & Data Science) #shorts,8Pi36Nj6P9A,59,https://i.ytimg.com/vi/8Pi36Nj6P9A/hqdefault.jpg,21,2,0,0,2,0,0.705414851,41.61947619,0
19-01-2022,My Regrets as a Data Science Student,hcHSSyHbgMQ,495,https://i.ytimg.com/vi/hcHSSyHbgMQ/hqdefault.jpg,11,0,0,0,0,0,0.491606061,243.345,0
19-01-2022,How I Would Learn Data Science in 2022 (If I Had to Start Over),xpIFS6jZbe8,734,https://i.ytimg.com/vi/xpIFS6jZbe8/hqdefault.jpg,1878,80,3,2,60,0,0.390613426,286.7102545,0
19-01-2022,Sh*t Data Scientists Say (Parody),WRF_dKZ_i24,128,https://i.ytimg.com/vi/WRF_dKZ_i24/hqdefault.jpg,2,0,0,0,0,0,0.602832031,77.1625,0
19-01-2022,What I Learned From My Three Degrees,KMOA5arCi8g,762,https://i.ytimg.com/vi/KMOA5arCi8g/hqdefault.jpg,1,0,0,0,0,0,0.09874147,75.241,0
19-01-2022,Avoid These Data Science Resume Mistakes!,DM1eE_Coh6g,483,https://i.ytimg.com/vi/DM1eE_Coh6g/hqdefault.jpg,14,0,0,0,0,0,0.451431381,218.0413571,0
19-01-2022,Reviewing Your Data Science Projects - Episode 1 (Exploratory Analysis),DW55gaQ_Egk,708,https://i.ytimg.com/vi/DW55gaQ_Egk/hqdefault.jpg,1,0,0,0,0,0,0.143913842,101.891,0
19-01-2022,How I Would Learn Data Science (If I Had to Start Over),4OZip0cgOho,516,https://i.ytimg.com/vi/4OZip0cgOho/hqdefault.jpg,660,19,1,4,15,0,0.347812265,179.4711288,0
19-01-2022,Most Data Science Hopefuls Overlook This Important Skill,Yr5T3T4tq-g,216,https://i.ytimg.com/vi/Yr5T3T4tq-g/hqdefault.jpg,2,0,0,0,0,0,0.632405093,136.5995,0
19-01-2022,Is Your Phone REALLY Listening to You?,nrEJGGxcoTc,302,https://i.ytimg.com/vi/nrEJGGxcoTc/hqdefault.jpg,3,0,0,0,0,0,0.386932671,116.8536667,0
19-01-2022,9 Ways You Can Make Extra Income as a Data Scientist,1FrY7ARSf10,638,https://i.ytimg.com/vi/1FrY7ARSf10/hqdefault.jpg,20,2,0,0,0,0,0.443401019,282.88985,0
19-01-2022,Unboxing the Ultimate Z by HP Data Science Package (FIRST EVER HP Workstation w/ Data Science Stack),YR9Faf1uZDg,557,https://i.ytimg.com/vi/YR9Faf1uZDg/hqdefault.jpg,6,0,0,0,1,0,0.178014363,99.154,0
19-01-2022,Why Data-Viz is so Darn Important (@Story by Data | Kate Strachnyi) - KNN EP. 16,UKuK2fXu_dU,2351,https://i.ytimg.com/vi/UKuK2fXu_dU/hqdefault.jpg,1,0,0,0,0,0,0.045087197,106,0
19-01-2022,Sports Analytics 101: The Pythagorean Theorem of Sports,ZWdyBbgGZBQ,376,https://i.ytimg.com/vi/ZWdyBbgGZBQ/hqdefault.jpg,3,0,0,0,0,0,0.452447695,170.1203333,0
